"annee","droit","type","beneficiaire","montant","nature","id"
2011,"privé","Association","FEDERATION ATELIERS MUSICAUX DE FRANCHE-COMTE",0,"oui",2660
2011,"privé","Association","FEDERATION DE LA LIBRE PENSEE DU DOUBS",0,"oui",2661
2011,"privé","Association","FEDERATION DEPARTEMENTALE DES ANCIENS COMBATTANTS",0,"oui",2662
2011,"privé","Association","FEDERATION GENERALE DES RETRAITES DE LA FP DU DOUBS",0,"oui",2663
2011,"privé","Association","FEDERATION INTERNES RESISTANTS PATRIOTES (FNDIRP)",0,"oui",2664
2011,"privé","Association","FEDERATION MUSICALE DE FRANCHE-COMTE",380,"oui",2665
2011,"privé","Association","FEDERATION NATIONALE DES ACCIDENTES DU TRAVAIL ET DES HANDIC (FNATH)",890,"oui",2666
2011,"privé","Association","FEDERATION NATIONALE DES ANCIENS COMBATTANTS EN ALGERIE (FNACA)",0,"oui",2667
2011,"privé","Association","FESTIVAL DE MUSIQUE",205000,"oui",2668
2011,"privé","Association","FOL 25 LIGUE DE L'ENSEIGNEMENT",2000,"oui",2669
2011,"privé","Association","FOOT / LOISIRS CLAIRS SOLEILS",4166,"non",2670
2011,"privé","Association","FORTIS",16000,"oui",2671
2011,"privé","Association","FOYER DE LA CASSOTTE",15150,"non",2672
2011,"privé","Association","FOYER MIXTE JEUNES TRAVAILLEURS",40200,"oui",2673
2011,"privé","Association","FRANC COMTOISE DES ANCIENS COMBATTANTS",0,"oui",2674
2011,"privé","Association","FRANCE- AVC SUD 25",500,"non",2675
2011,"privé","Association","FRANCE BENEVOLAT BESANCON DOUBS",5000,"oui",2676
2011,"privé","Association","FRANCE PALESTINE SOLIDARITE AMITIE",0,"oui",2677
2011,"privé","Association","FRANCHE COMTE CONSOMMATEURS",1500,"non",2678
2011,"privé","Association","FRANCHE COMTE JUDO BESANÇON",36476,"non",2679
2011,"privé","Association","FRANCHE COMTE QUEBEC",0,"oui",2680
2011,"privé","Association","FRANCHE SYLVANIE",1000,"non",2681
2011,"privé","Association","FRANCHE-COMTE PARKINSON",720,"non",2682
2011,"privé","Association","FRATE FORMATION",0,"oui",2683
2011,"privé","Association","F.S.E. DU COLLEGE CAMUS",0,"oui",2684
2011,"privé","Association","GALA ENSMM",1000,"non",2685
2011,"privé","Association","GBEC LA GRAVE ET BURLESQUE EQUIPEE DU CYCLISTE",10000,"oui",2686
2011,"privé","Association","GEIQ INDUSTRIES",3150,"non",2687
2011,"privé","Association","GENERIQ RHIN-RHONE",5000,"non",2688
2011,"privé","Association","GIP REQUA",500,"non",2689
2011,"privé","Association","GIPAG FRANCE",1000,"non",2690
2011,"privé","Association","GLOSSY MODELS",0,"oui",2691
2011,"privé","Association","GOLF CLUB DE BESANCON",3197,"non",2692
2011,"privé","Association","GRAVITATION",5000,"oui",2693
2011,"privé","Association","GRIGRI L'ANTIGRIS",0,"oui",2694
2011,"privé","Association","GROUPE INDIBAT",3000,"non",2695
2011,"privé","Association","GROUPE SPELEO LES NYCTALOPITHEQUES",200,"non",2696
2011,"privé","Association","GROUPE SPELEOLOGIQUE DES SPITEURS FOUS",200,"non",2697
2011,"privé","Association","GROUPE SPELEOLOGIQUE DU DOUBS",500,"oui",2698
2011,"privé","Association","GROUPEMENT D'EMPLOYEURS PROF SPORT 25 BELFORT",6000,"non",2699
2011,"privé","Association","GROUPEMENT D'EMPLOYEURS PROF SPORT 25 BESANCON",900,"non",2700
2011,"privé","Association","GROUP ETUDIANT NAT ENSEIGNEMENT PERSONNES INCARCEREES GENEPI",500,"non",2701
2011,"privé","Association","HABITAT DEVELOPPEMENT LOCAL DU DOUBS HDL",10000,"oui",2702
2011,"privé","Association","HABITER AUTREMENT A BESANCON",0,"oui",2703
2011,"privé","Association","HALTE DISCRIMINATIONS",0,"oui",2704
2011,"privé","Association","HAND IN HAND FRANCE",8000,"non",2705
2011,"privé","Association","HARMONICA COMTE",0,"oui",2706
2011,"privé","Association","HIBISCUS",0,"oui",2707
2011,"privé","Association","HUMANIS",5000,"oui",2708
2011,"privé","Association","ICOMOS",10000,"non",2709
2011,"privé","Association","IKS-IPPON KARATE SHOTOKAN",3395,"non",2710
2011,"privé","Association","INDEPENDANTE COMTOISE",4114,"oui",2711
2011,"privé","Association","INSUFFISANTS RENAUX COMTOIS",770,"non",2712
2011,"privé","Association","INTERBIO FRANCHE-COMTE",2200,"non",2713
2011,"privé","Association","INTERMED'BESANCON",47600,"oui",2714
2011,"privé","Association","JALMALV BESANCON",600,"non",2715
2011,"privé","Association","JARDINS ET VERGERS FAMILIAUX BESANCON",23000,"oui",2716
2011,"privé","Association","JEAN EUDES BLANCHISSERIE DU REFUGE",23700,"non",2717
2011,"privé","Association","JEANNE SIMONE",4000,"non",2718
2011,"privé","Association","JEUNES CHERCHEURS DE FC",600,"non",2719
2011,"privé","Association","JEUNES DES 408",2106,"oui",2720
2011,"privé","Association","JEUNES MUSICIENS ET DANSEURS DU CONSERVATOIRE",1000,"oui",2721
2011,"privé","Association","JEUNES SAPEURS-POMPIERS BESANCON",800,"non",2722
2011,"privé","Association","JEUNESSE DE PALENTE",1642,"oui",2723
2011,"privé","Association","JEUNES TURCS DE BESANCON",2186,"non",2724
2011,"privé","Association","JMF - JEUNESSES MUSICALES DE FRANCE",2500,"oui",2725
2011,"privé","Association","JOB SENIOR CONSEIL",0,"oui",2726
2011,"privé","Association","JOC - JEUNESSE OUVRIERE CHRETIENNE",500,"oui",2727
2011,"privé","Association","JULIENNE JAVEL",23200,"non",2728
2011,"privé","Association","JUMELAGES POSTE ET FRANCE TELECOM",130,"non",2729
2011,"privé","Association","JUSTE ICI",11000,"non",2730
2011,"privé","Association","KARATE SPORT 25",158,"oui",2731
2011,"privé","Association","KHAMSA PERCUSSIONS",0,"oui",2732
2011,"privé","Association","KOOKABURRA BOOMERANG",522,"non",2733
2011,"privé","Association","LA BOUSBOTTE",5327,"oui",2734
2011,"privé","Association","LA CHAPRAISIENNE",800,"oui",2735
2011,"privé","Association","LA CITADELLE GYMNASTIQUE",3551,"oui",2736
2011,"privé","Association","LACIM",0,"oui",2737
2011,"privé","Association","LA DISTRACTION DES MALADES",600,"non",2738
2011,"privé","Association","LA DYNAMIQUE BISONTINE",2941,"oui",2739
2011,"privé","Association","LA FRANCAISE DE BESANCON",20279,"oui",2740
2011,"privé","Association","LA GROSSE ENTREPRISE 120 PETITS",29000,"oui",2741
2011,"privé","Association","LA HALDE",0,"oui",2742
2011,"privé","Association","LA MARELLE",0,"oui",2743
2011,"privé","Association","LA MEDUSE",436,"non",2744
2011,"privé","Association","LA PORTE OUVERTE",0,"oui",2745
2011,"privé","Association","LA RONDE DE L'ESPOIR",0,"oui",2746
2011,"privé","Association","LA ROSEMONDE",5000,"non",2747
2011,"privé","Association","LA ROSEMONDE COOP SCOL ECOLE ROSEMONT",1000,"non",2748
2011,"privé","Association","LA ROUE DE SECOURS",16500,"non",2749
2011,"privé","Association","LA SAINT CLAUDE GYMNASTIQUE",28166,"non",2750
2011,"privé","Association","LA VIE EST BELLE",0,"oui",2751
2011,"privé","Association","LA VOIE DES FLEURS",400,"oui",2752
2011,"privé","Association","L'APPRENTI CHANTEUR",0,"oui",2753
2011,"privé","Association","L'AMANDIER",0,"oui",2754
2011,"privé","Association","L'ARTOTHEQUE DE BESANCON",5000,"non",2755
2011,"privé","Association","LARYNGECTOMISES ET MUTILES DE LA VOIX DE FC",600,"oui",2756
2011,"privé","Association","LATINO AMERICALLI",1000,"non",2757
2011,"privé","Association","LDH - LIGUE DROITS DE L'HOMME",2500,"non",2758
2011,"privé","Association","LE CAFE DES PRATIQUES",1500,"non",2759
2011,"privé","Association","LE CITRON VERT",16350,"oui",2760
2011,"privé","Association","LE DIATO BISONTIN",0,"oui",2761
2011,"privé","Association","LE NEZ EN L'AIR",5500,"non",2762
2011,"privé","Association","LE PETIT LUTIN",1000,"oui",2763
2011,"privé","Association","LE SHOTOKAN KARATE",443,"non",2764
2011,"privé","Association","LE SOLEIL BRILLE POUR TOUT LE MONDE",1985,"non",2765
2011,"privé","Association","LE TANGO DU KIOSQUE",0,"oui",2766
2011,"privé","Association","LÉO LAGRANGE GRAND EST",31428,"non",2767
2011,"privé","Association","LES AMIS DU FUNICULAIRE DE BESANCON",500,"oui",2768
2011,"privé","Association","LES AMIS DU THEATRE LYRIQUE",0,"oui",2769
2011,"privé","Association","LES AMITIES DES AINES DE MONTRAPON",0,"oui",2770
2011,"privé","Association","LES BRIM'BOS",0,"oui",2771
2011,"privé","Association","LES CHACO LIVEAUX",0,"oui",2772
2011,"privé","Association","LES COLPORTEURS",500,"non",2773
2011,"privé","Association","LES FRANCAS DU DOUBS",729099.21,"oui",2774
2011,"privé","Association","LES LUCIOLES",0,"oui",2775
2011,"privé","Association","LES ORCHAMPS BESANÇON FOOTBALL",4138,"non",2776
2011,"privé","Association","LES RESTOS DU COEUR",0,"oui",2777
2011,"privé","Association","L'ESSOR",0,"oui",2778
2011,"privé","Association","LICRA LIGUE INTERNATIONAL CONTRE LE RACISME",6500,"oui",2779
2011,"privé","Association","LIGUE CONTRE LE CANCER",0,"oui",2780
2011,"privé","Association","LIGUE DE FC DE TENNIS",2000,"non",2781
2011,"privé","Association","LIGUE DE FRANCHE-COMTE DE HANDBALL",1000,"oui",2782
2011,"privé","Association","LIGUE DE FRANCHE-COMTE DE FOOTBAL",0,"oui",2783
2011,"privé","Association","LIGUE DE FRANCHE-COMTE DE JUDO",1000,"oui",2784
2011,"privé","Association","LIGUE DE L'ENSEIGNEMENT FRANCHE COMTE",6000,"non",2785
2011,"privé","Association","LIGUE DES STRATEGIES",0,"oui",2786
2011,"privé","Association","MACE SPORTIVE ET CULTURELLE PRIMAIRE",7534,"non",2787
2011,"privé","Association","MAISON DE VELOTTE",25000,"oui",2788
2011,"privé","Association","MAISON DES CHOMEURS DU DOUBS",0,"oui",2789
2011,"privé","Association","MAISON EUROPE EN FC",54000,"oui",2790
2011,"privé","Association","MAISON VERTE",70741,"non",2791
2011,"privé","Association","MAPE - MAQUETTE ARCHITECTURE PATRIMOINE ENVIRONNEMENT",0,"oui",2792
2011,"privé","Association","MARTIAL ARTS CENTER",0,"oui",2793
2011,"privé","Association","MATERNELLE MONTRAPON",675,"non",2794
2011,"privé","Association","MATERNELLE SIRCOULON-VAUTHIER COOP SCOL",400,"non",2795
2011,"privé","Association","MEDECINS DU MONDE",720,"non",2796
2011,"privé","Association","MEDEF DOUBS - MOUVEMENT Entreprise DE FRANCE",3000,"non",2797
2011,"privé","Association","MEDIATION FAMILIALE",0,"oui",2798
2011,"privé","Association","MELODIES EN SOUS SOL",4500,"non",2799
2011,"privé","Association","METIERS D'ART EN FRANCHE-COMTE",2000,"non",2800
2011,"privé","Association","MICRO CHIRURGIE SURDITE",1300,"non",2801
2011,"privé","Association","MIGHTY WORM",2000,"non",2802
2011,"privé","Association","MIRA FRANCE",0,"oui",2803
2011,"privé","Association","MISSION LOCALE POUR L'EMPLOI DES JEUNES",8250,"oui",2804
2011,"privé","Association","MIX'CITE",0,"oui",2805
2011,"privé","Association","MJC CLAIRS SOLEILS BESANCON",430921,"oui",2806
2011,"privé","Association","MJC PALENTE ORCHAMPS",343675,"oui",2807
2011,"privé","Association","MONTBOUCONS COOPÉRATIVE D'ÉCOLE",1134,"non",2808
2011,"privé","Association","MOSAIQUE EMPLOI",500,"non",2809
2011,"privé","Association","MUSE ET DANSE",3000,"oui",2810
2011,"privé","Association","MUSIQUE IMPROVISEE",0,"oui",2811
2011,"privé","Association","MUSIQUE POUR TOUS",1220,"non",2812
2011,"privé","Association","MUSIQUES EN PERSPECTIVES",20000,"oui",2813
2011,"privé","Association","MUTUALITE FRANCAISE DOUBS SSAM .",48900,"non",2814
2011,"privé","Association","MUTUELLE GENERALE DE L'EDUCATION NATIONALE",0,"oui",2815
2011,"privé","Association","MVT CONTRE RACISME POUR AMITIE PEUPLES",1000,"oui",2816
2011,"privé","Association","NA PERNETTE",84000,"oui",2817
2011,"privé","Association","NARCOTIQUES ANONYMES",0,"oui",2818
2011,"privé","Association","OCCE COOP SCOLAIRE ECOLE BOURGOGNE",3462,"non",2819
2011,"privé","Association","OCCE COOP SCOLAIRE ECOLE GRANVELLE",1000,"non",2820
2011,"privé","Association","OCCE COOP SCOLAIRE ELEM LA BUTTE",2825,"non",2821
2011,"privé","Association","OCCE COOP SCOLAIRE MAT LA BUTTE",450,"non",2822
2011,"privé","Association","OCYTOCINE",0,"oui",2823
2011,"privé","Association","OFFICE DE COMMERCE ET DE L'ARTISANAT",227551,"oui",2824
2011,"privé","Association","OFFICE MUNICIPAL DU SPORT",1500,"oui",2825
2011,"privé","Association","OFFICE TOURISME ET DES CONGRES",645811,"oui",2826
2011,"privé","Association","OGEC SAINT- JOSEPH/SAINT- PAUL",724162.82,"non",2827
2011,"privé","Association","OLYMPIA BESANCON BOXE",64,"non",2828
2011,"privé","Association","OLYMPIQUE DE BESANCON RUGBY",73828,"oui",2829
2011,"privé","Association","ORCHESTRE D'HARMONIE DES CHAPRAIS",7950,"oui",2830
2011,"privé","Association","ORCHESTRE D'HARMONIE MUNICIPAL DE BESANCON",38000,"oui",2831
2011,"privé","Association","ORCHESTRE PHILHARMONIQUE",2500,"oui",2832
2011,"privé","Association","ORGUE EN VILLE",10000,"oui",2833
2011,"privé","Association","ORGUE ET CULTURE",1400,"non",2834
2011,"privé","Association","ORIENTATION TEAM BESANCON",15637,"non",2835
2011,"privé","Association","ORPAB - OFFICE DES RETRAITES PERSONNES AGEES DE BESANCON",0,"oui",2836
2011,"privé","Association","RYTMENBOUCLE",0,"oui",2837
2011,"privé","Association","PADAO",2000,"non",2838
2011,"privé","Association","PAGNOZOO (LES)",5000,"non",2839
2011,"privé","Association","PALME OLOF",500,"oui",2840
2011,"privé","Association","PARENTS D'ENFANTS DEFICIENTS AUDITIFS",800,"non",2841
2011,"privé","Association","PARI - ACCOMPAGNEMENT SCOLAIRE",16600,"oui",2842
2011,"privé","Association","NO FAT",0,"oui",2843
2011,"privé","Association","ANIM'AUXON",0,"oui",2844
2011,"privé","Association","PAS SERIAL S'ABSTENIR",2500,"oui",2845
2011,"privé","Association","PASSE MURAILLE",15000,"oui",2846
2011,"privé","Association","PASSERELLE DE PLANOISE",3000,"non",2847
2011,"privé","Association","PASSION SYNCHRO BESANÇON",373,"non",2848
2011,"privé","Association","PEEP UNION LOCALE",658,"oui",2849
2011,"privé","Association","PEP - PUPILLES ENSEIGNEMENT PUBLIC DU DOUBS",30520,"oui",2850
2011,"privé","Association","PETANQUE DE BATTANT",89,"oui",2851
2011,"privé","Association","PETANQUE FRANC COMTOISE",482,"oui",2852
2011,"privé","Association","PETIT VELO, ETOILE SPORT ST FERJEUX",1000,"non",2853
2011,"privé","Association","PETITS DEBROUILLARDS DE FRANCHE COMTE",2500,"non",2854
2011,"privé","Association","PHIL FLY PARAPENTE",39,"non",2855
2011,"privé","Association","PKA PLANOISE KARATE ACADÉMIE",3111,"oui",2856
2011,"privé","Association","PLANOISE AVENIR",1000,"oui",2857
2011,"privé","Association","POLE DE GERONTOLOGIE INTERREGIONAL",10000,"non",2858
2011,"privé","Association","POURSUIVRE",0,"oui",2859
2011,"privé","Association","PRES DE VAUX FOOTBALL (US)",5498,"oui",2860
2011,"privé","Association","PROFESSION SPORT 25",31124,"oui",2861
2011,"privé","Association","PSB FOOTBALL",10909,"oui",2862
2011,"privé","Association","PSB HANDBALL",1524,"oui",2863
2011,"privé","Association","PSB JUDO",3415,"oui",2864
2011,"privé","Association","PSB TENNIS",2295,"oui",2865
2011,"privé","Association","PSB TENNIS DE TABLE",2491,"oui",2866
2011,"privé","Association","PSB AIKIBUDO",129,"non",2867
2011,"privé","Association","PTCHILA KINO",4000,"oui",2868
2011,"privé","Association","QUESTIONS DE GOUT",2500,"non",2869
2011,"privé","Association","RADIO BIP",4290,"oui",2870
2011,"privé","Association","RADIO CAMPUS BESANCON",6290,"non",2871
2011,"privé","Association","RADIO SHALOM",4290,"non",2872
2011,"privé","Association","RADIO SUD BESANCON",4290,"oui",2873
2011,"privé","Association","RAIL MINIATURE 25",0,"oui",2874
2011,"privé","Association","RADIO CHRETIENNE DE FRANCE RCF",4290,"non",2875
2011,"privé","Association","RECIDEV",21000,"oui",2876
2011,"privé","Association","REFAIT SUR LE MONDE",0,"oui",2877
2011,"privé","Association","REGIE DES QUARTIERS DE BESANCON",69045,"non",2878
2011,"privé","Association","RENAISSANCE DU VIEUX BESANCON",0,"oui",2879
2011,"privé","Association","RESEAU 25",16000,"non",2880
2011,"privé","Association","RESEAU D'ECHANGES RECIPROQUES SAVOIRS",1200,"non",2881
2011,"privé","Association","RESEAU DES SITES MAJEURS DE VAUBAN",0,"oui",2882
2011,"privé","Association","RES-KP - SERGIO VALENZUELA",8000,"non",2883
2011,"privé","Association","RETRAITE SPORTIVE DU GRAND BESANCON",562,"non",2884
2011,"privé","Association","RING OLYMPIQUE BISONTIN BOXE",299,"oui",2885
2011,"privé","Association","RITMO DA CAPOEIRA",0,"oui",2886
2011,"privé","Association","ROLLER HOCKEY BESANCON",7586,"oui",2887
2011,"privé","Association","ROND POINT CHAPRAIS",1500,"non",2888
2011,"privé","Association","RUE DE LA TRUITE",0,"oui",2889
2011,"privé","Association","SAINT LAZARE HOSPITALIERS DE JERUSALEM",0,"oui",2890
2011,"privé","Association","SALAMANDRE (LA)",6000,"non",2891
2011,"privé","Association","SAPAD",1525,"non",2892
2011,"privé","Association","SATELLITE OMNISPORTS",4488,"non",2893
2011,"privé","Association","SAUF'ART PAVE DANS LA MARE",46000,"oui",2894
2011,"privé","Association","SAUVEGARDE KARATE CLUB",0,"oui",2895
2011,"privé","Association","SCOLAIRE MATERNELLE MONTRAPON",1000,"non",2896
2011,"privé","Association","SCOUTS ET GUIDES DE FRANCE",500,"non",2897
2011,"privé","Association","SCOUTS GUIDES FRANCE - BESANCON CENTRE",350,"non",2898
2011,"privé","Association","SECOURS POPULAIRE FRANCAIS",0,"oui",2899
2011,"privé","Association","SENTIMENTAL NOISE",10100,"non",2900
2011,"privé","Association","SERIAL THEATRE",2000,"non",2901
2011,"privé","Association","SHAG - SOCIETE HETEROMORPHE DES AMATEURS DE GOUFFRES",0,"oui",2902
2011,"privé","Association","SHAOLIN HUNG GAR",0,"oui",2903
2011,"privé","Association","SIGN'EVASION",0,"oui",2904
2011,"privé","Association","SNB AVIRON",750,"oui",2905
2011,"privé","Association","SNB CANOE KAYAK",8163,"oui",2906
2011,"privé","Association","SNB OMNISPORTS",25077,"oui",2907
2011,"privé","Association","UMOTEST",0,"oui",2908
2011,"privé","Association","SNOOKER CLUB BISONTIN",635,"non",2909
2011,"privé","Association","SOCIETE DE TIR DE BESANCON (STB)",1699,"oui",2910
2011,"privé","Association","SOCIETE CANINE DE BESANCON",0,"oui",2911
2011,"privé","Association","SOCIETE D'EMULATION DU DOUBS",800,"non",2912
2011,"privé","Association","SOCIETE DES CONCERTS DE BESANCON",1000,"oui",2913
2011,"privé","Association","SOCIETE D'HORTICULTURE DU DOUBS",0,"oui",2914
2011,"privé","Association","SOCIETE NUMISMATIQUE DU DOUBS",800,"oui",2915
2011,"privé","Association","SOCIETE PHILATELIQUE DE BESANCON",0,"oui",2916
2011,"privé","Association","SOCIETE PROTECTRICE DES ANIMAUX (SPA)",0,"oui",2917
2011,"privé","Association","SOL FRANCHE-COMTE",0,"oui",2918
2011,"privé","Association","SOLIDARITE FEMMES",3000,"non",2919
2011,"privé","Association","SOLHIMAL",0,"oui",2920
2011,"privé","Association","SOLIDARITE PEROU",0,"non",2921
2011,"privé","Association","SOS AMITIE",0,"oui",2922
2011,"privé","Association","SOS RACISME",1500,"non",2923
2011,"privé","Association","SPORTING CLUB CLEMENCEAU FOOTBALL",31094,"oui",2924
2011,"privé","Association","STAND DE TIR DU FORT BENOIT",0,"oui",2925
2011,"privé","Association","SUPER SENOR",4000,"oui",2926
2011,"privé","Association","TEDDY CRUISERS",0,"oui",2927
2011,"privé","Association","COMITE DES FETES DE MARCHAUX",0,"oui",2928
2011,"privé","Association","COMITE DES FETES DE GENNES",0,"oui",2929
2011,"privé","Association","FOYER RURAL ARGUEL/PUGEY",0,"oui",2930
2011,"privé","Association","SWING EN BOUCLE",0,"oui",2931
2011,"privé","Association","SYNDICAT DES ELEVEURS DE CHEVAUX",1500,"non",2932
2011,"privé","Association","TAEKWONDO STK",46,"non",2933
2011,"privé","Association","TAMBOUR BATTANT",7000,"oui",2934
2011,"privé","Association","TAO SAXOPHONE QUINTET TSQ",0,"oui",2935
2011,"privé","Association","TEMPO BESANCON",0,"oui",2936
2011,"privé","Association","TENNIS DE TABLE DE PLANOISE",0,"oui",2937
